Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7EoBmpSFygVuCCGkXA3wei,"優しい人","STRAY SHEEP","Kenshi Yonezu",2020-08-05,208853,45,,2022-03-15T16:38:50Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.551,0.231,6,-9.838,0,0.0264,0.806,0,0.333,0.523,82.033,4
4kUGWziV03u0xvRk6Fmogx,"翡翠の狼","orion","Kenshi Yonezu",2017-02-15,230546,47,,2022-03-15T16:13:18Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.741,0.893,8,-4.323,1,0.0373,0.576,0.00000517,0.312,0.965,121.009,4
4k5g6HNKtrWbYDllw2Dyp0,"足跡","足跡","the peggies",2021-03-28,227973,49,,2022-03-12T19:44:40Z,"anime,j-rock,j-pop,japanese indie","Sony Music Labels Inc.",0.388,0.791,9,-2.25,1,0.0358,0.00077,0.0000241,0.116,0.775,163.943,4
3GIhgMadHu26VHLEeXviGD,"No.1","No.1 -Special Edition-","DISH//",2021-05-19,232906,50,,2022-03-12T19:44:34Z,"j-pop,anime","Sony Music Labels Inc.",0.498,0.879,1,-4.3,1,0.057,0.0216,0,0.112,0.64,90.495,4
6AeQlMyRzvSl1nkFztZyKl,"Issues","Issues","Julia Michaels",2017-01-13,176346,51,,2022-03-10T22:55:36Z,"","J/Republic",0.722,0.417,8,-6.825,1,0.0618,0.39,0,0.0612,0.451,113.965,4
4AullfDGRGGp4DHyQqIWdG,"スターマーカー","Starmarker","KANA-BOON",2020-03-04,213440,0,,2022-03-10T19:34:32Z,"anime,j-rock,j-pop","Sony Music Labels Inc.",0.502,0.846,4,-3.196,1,0.0422,0.0194,0,0.302,0.767,134.041,4
50LU9C6G5EiTw0qUPVo2pR,"アップデート","miwa the Best","miwa",2018-07-11,259466,0,,2022-03-07T10:59:15Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.487,0.949,1,-2.378,1,0.0674,0.0159,0.0000157,0.13,0.65,170.057,4
0yy8QwH9OOgeF3CBeUDguR,"ODD FUTURE","ODD FUTURE","UVERworld",2018-07-27,225906,53,,2022-03-07T10:56:21Z,"anime,j-rock,j-pop","Sony Music Labels Inc.",0.694,0.795,0,-4.649,0,0.0924,0.015,0,0.114,0.556,128.036,4
364JzOajs76bJymjHm3sVY,"ピースサイン - Peace Sign","BOOTLEG","Kenshi Yonezu",2017-11-01,238533,71,,2022-03-02T17:08:08Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.593,0.935,10,-3.853,0,0.0684,0.00221,0,0.315,0.618,100.003,4
2K4aKCOfyN1JwMWUZJiwIX,"カムパネルラ","STRAY SHEEP","Kenshi Yonezu",2020-08-05,235720,51,,2022-02-27T00:55:14Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.448,0.853,11,-5.661,0,0.164,0.0806,0,0.0706,0.786,88.749,3
0KAzU42MoxDYo7XXGAdMhk,"Décolleté","STRAY SHEEP","Kenshi Yonezu",2020-08-05,209573,50,,2022-02-26T22:48:50Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.816,0.601,7,-7.766,0,0.0553,0.276,0,0.0776,0.791,132.917,4
0vaqZ9QxzfoyI1K4l3DbJm,"クランベリーとパンケーキ","Lemon","Kenshi Yonezu",2018-03-14,210546,51,,2022-02-26T17:39:57Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.62,0.826,2,-5.966,1,0.0291,0.189,0,0.459,0.742,128.923,4
59CfNbkERJ3NoTXDvoURjj,"Boyfriend","Boyfriend","Dove Cameron",2022-02-11,153000,73,,2022-02-23T21:54:50Z,"","Disruptor Records/Columbia",0.345,0.612,7,-6.543,0,0.0608,0.232,0,0.194,0.232,179.773,3
6rthR7J2FySHVCZx8wxHqK,"smile","Sentimental　macchiato","SID",2008-02-20,185266,18,,2022-02-18T16:32:11Z,"anime,visual kei,j-rock,j-pop","Danger Crue Records",0.592,0.971,7,-3.375,1,0.0766,0.224,0,0.19,0.822,96.475,4
3ILWwi1JNj3NGuuf6DzYxN,"Flamingo","STRAY SHEEP","Kenshi Yonezu",2020-08-05,196386,61,,2022-02-18T16:20:05Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.76,0.668,7,-6,1,0.0546,0.165,0,0.0917,0.913,114.075,4
1bIZxrSkbxatnTo8ObcIxX,"orion","BOOTLEG","Kenshi Yonezu",2017-11-01,281906,61,,2022-02-18T15:53:19Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.702,0.614,8,-4.93,1,0.028,0.103,0,0.231,0.507,104.022,4
7AqUE5AY514dbzeOAfJRa0,"LOSER","BOOTLEG","Kenshi Yonezu",2017-11-01,243813,64,,2022-02-18T09:18:54Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.679,0.931,1,-3.74,0,0.0474,0.00466,0,0.0652,0.962,121.001,4
3ZGLU3boyl9emMo2Jlr5Gr,"パプリカ","STRAY SHEEP","Kenshi Yonezu",2020-08-05,202666,55,,2022-02-17T18:58:44Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.758,0.554,2,-7.249,1,0.0412,0.303,0,0.126,0.459,103.003,4
71KaNgCTNC2J5foUoO06wF,"Greedy","Greedy","OR3O,Swiblet",2017-12-13,186896,51,,2022-02-13T22:41:40Z,"","756689 Records DK",0.655,0.86,0,-3.538,0,0.176,0.136,0,0.955,0.795,117.433,4
0gplL1WMoJ6iYaPgMCL0gX,"Easy On Me","Easy On Me","Adele",2021-10-14,224694,80,,2022-02-13T22:12:20Z,"soft pop","Columbia",0.604,0.366,5,-7.519,1,0.0282,0.578,0,0.133,0.13,141.981,4
38CuPh79GUdIGUgs20GU0l,"alba","JOJO'S BIZARRE ADVENTURE -Golden Wind O.S.T vol.1 Overture","Yugo Kanno",2018-12-19,100746,38,,2022-02-12T01:30:17Z,"anime,soundtrack","ワーナー ブラザース ジャパン",0.277,0.181,2,-13.038,1,0.0289,0.802,0.276,0.104,0.428,93.652,4
7qeNUzY9BxUFY9AHityrDi,"Morioucho Radio","JOJO'S BIZARRE ADVENTURE -Diamond is unbreakable O.S.T Vol.1 -Good Morning Morioh Cho- Music by Yugo Kanno","Yugo Kanno",2016-07-27,47320,47,,2022-02-12T01:29:45Z,"anime,soundtrack","ワーナー ブラザース ジャパン",0.631,0.728,11,-8.19,1,0.0559,0.356,0.0037,0.217,0.526,119.916,4
52RfEh76AVKPwtUtTV9ufl,"Pale Blue","Pale Blue","Kenshi Yonezu",2021-05-31,296546,52,,2022-02-11T22:33:43Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.688,0.457,2,-8.635,1,0.0487,0.206,0.0000151,0.406,0.445,87.99,4
1rdr5D1dSqbEmLa97l36NZ,"POP SONG","POP SONG","Kenshi Yonezu",2022-02-07,199186,46,,2022-02-11T22:15:34Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.764,0.805,11,-6.47,0,0.118,0.268,0.00000629,0.937,0.834,109.975,4
2oYGanNk6oPmWvZTL6txhJ,"承認欲求","承認欲求","SID",2019-09-04,236666,14,,2022-01-21T23:08:36Z,"anime,visual kei,j-rock,j-pop","Sony Music Labels Inc.",0.553,0.812,7,-4.725,1,0.0309,0.00176,0.0000011,0.201,0.684,129.99,4
3IfObzDCTE2y6M7ZBluEDt,"Star Forest","Star Forest","SID",2021-05-15,322466,11,,2022-01-21T22:58:28Z,"anime,visual kei,j-rock,j-pop","Sony Music Labels Inc.",0.373,0.777,2,-2.883,1,0.0291,0.0124,0,0.34,0.468,174.222,4
2s6bnkPox8TOQQo3slqMSN,"つないだ手","つないだ手","Lil'B",2009-11-11,279800,43,,2022-01-21T18:30:19Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.623,0.779,0,-3.445,0,0.0238,0.457,0,0.036,0.524,89.969,4
66DAA9F0AFPpDvezYunqm3,"ゴールデンタイムラバー","ゴールデンタイムラバー","Sukima Switch",2009-10-14,340800,42,,2022-01-20T23:22:44Z,"j-pop,anime","Universal Music LLC",0.622,0.893,5,-4.699,0,0.0325,0.00539,0,0.417,0.783,124.963,4
2IwuDSHwvHbLvYQzbQuFg9,"LET IT OUT(album version)","A gift for you","Miho Fukuhara",2006,260066,29,,2022-01-20T23:17:26Z,"anime,j-r&b,j-pop","Sony Music Records",0.592,0.895,5,-2.885,1,0.0346,0.0524,0,0.159,0.72,88.027,4
3s067jTdOv8wnuUHeXdtjT,"ホログラム","オーロラ","NICO Touches the Walls",2009-11-25,248906,57,,2022-01-20T23:13:49Z,"anime,j-rock,j-pop","Sony Music Labels Inc.",0.388,0.894,0,-3.425,1,0.0455,0.000808,0,0.199,0.724,156.12,4
5L90qDvihv34h1nIFyHB53,"again","Again","YUI",2009-06-03,256226,0,,2022-01-20T23:08:12Z,"anime,j-pop,j-rock","Sony Music Records",0.589,0.841,4,-2.939,0,0.0391,0.138,0,0.372,0.514,140.098,4
4xeWELPxBZKhhCrUr84jmp,"DADDY ! DADDY ! DO !","ALL TIME ROCK 'N' ROLL","Masayuki Suzuki,鈴木愛理",2020-04-15,254640,63,,2022-01-17T14:56:11Z,"anime,j-pop,kayokyoku,city pop","Sony Music Labels Inc.",0.684,0.815,8,-3.826,0,0.0496,0.322,0,0.12,0.819,138.104,4
4NZvhN4bENiMBxlxyHujlZ,"Wavin' Flag - Coca-Cola® Celebration Mix","Troubadour (Champion Edition)","K'NAAN",2009,212506,54,,2022-01-17T00:05:04Z,"","Interscope Records*",0.59,0.8,0,-4.187,1,0.0591,0.315,0,0.0962,0.64,151.887,4
43XKmLpXZazNLMI47aKjl9,"Wavin' Flag","Troubadour (Champion Edition - Repackage)","K'NAAN,will.i.am,David Guetta",2009,209840,25,,2022-01-17T00:04:21Z,"edm,dance","Interscope Records*",0.641,0.869,0,-5.049,1,0.0542,0.0771,0,0.359,0.73,75.998,4
3oYHSCj3ZRntSEQtF6BBna,"Bang Bang","Troubadour (Champion Edition - Repackage)","K'NAAN,Adam Levine",2009,186533,49,,2022-01-17T00:01:17Z,"","Interscope Records*",0.623,0.901,10,-4.401,0,0.182,0.0766,0,0.0228,0.897,179.971,4
1AZKHiqBKfdBxVcWUnJJUj,"sky & blue","sky & blue","GIRLFRIEND",2019-08-28,238128,46,,2022-01-13T14:10:46Z,"anime,j-rock","avex trax",0.532,0.938,1,-2.713,1,0.0636,0.031,0,0.187,0.802,157.032,4
0ODOmKxO0CKv4DzoP3HHIC,"嘘","hikari","SID",2009-07-01,205973,0,,2022-01-10T22:21:23Z,"anime,visual kei,j-rock,j-pop","Sony Music Labels Inc.",0.438,0.939,11,-3.545,0,0.0586,0.0118,0,0.212,0.842,179.853,4
1KGi9sZVMeszgZOWivFpxs,"No Scrubs","Fanmail","TLC",1999-02-23,214400,82,,2022-01-08T00:28:02Z,"","Arista/LaFace Records",0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,4
1Je1IMUlBXcx1Fz0WE7oPT,"Wannabe","Spice","Spice Girls",1996-01-01,173026,81,,2022-01-08T00:27:48Z,"","Virgin Records",0.768,0.864,11,-6.149,1,0.0324,0.101,0,0.162,0.891,110.009,4
4k80K0b6KZ2QjAYkXON7q6,"Blow Me (One Last Kiss)","The Truth About Love","P!nk",2012-09-18,255586,66,,2022-01-06T11:55:54Z,"","RCA Records Label",0.597,0.919,7,-2.954,1,0.0439,0.000145,0,0.282,0.729,113.991,4
7ajnitQVYIKKXFaVUZOSEW,"Mama Do The Hump","Stereo Typical","Rizzle Kicks",2011-01-01,216013,57,,2022-01-06T11:26:07Z,"","Universal-Island Records Ltd.",0.719,0.889,7,-4.088,1,0.127,0.00722,0,0.0731,0.562,97.987,4
30BsewEJZPxfuLNAlZPFje,"Read All About It, Pt. III","Our Version Of Events (Special Edition)","Emeli Sandé",2012-01-01,283706,65,,2022-01-06T11:22:05Z,"","Virgin",0.63,0.439,2,-7.186,1,0.0249,0.823,0.00000414,0.0925,0.341,98.085,4
2NniAhAtkRACaMeYt48xlD,"50 Ways to Say Goodbye","California 37","Train",2012-04-17,247946,69,,2022-01-01T02:49:50Z,"soft pop","Columbia",0.591,0.935,6,-2.664,1,0.0478,0.000284,0.000278,0.142,0.736,140.043,4
4b4c0oH7PtrPsI86drzgFs,"Chasing The Sun","The Wanted (Special Edition)","The Wanted",2012-01-01,198800,67,,2022-01-01T02:36:51Z,"","Universal-Island Records Ltd.",0.637,0.732,7,-6.209,0,0.0965,0.244,0,0.498,0.68,128.108,4
0ked784BOZ1JtRVHux98jE,"Burn It All Down","Burn It All Down","League of Legends,PVRIS",2021-09-28,201840,62,,2021-12-30T00:04:08Z,"","Riot Games",0.553,0.694,9,-6.561,0,0.0603,0.000629,0.00000456,0.121,0.231,145.149,4
0WpRF4X2LyMTZnqqrXX19U,"Get Jinxed","The Music of League of Legends Vol. 1","League of Legends,Djerv",2015-01-28,154960,69,,2021-12-29T18:30:03Z,"","Riot Games",0.434,0.884,7,-7.128,0,0.093,0.000728,0.00458,0.105,0.191,180.029,4
4IhKLu7Vk3j2TLmnFPl6To,"Water Fountain","Narrated For You","Alec Benjamin",2018-11-16,218893,72,,2021-12-28T17:54:25Z,"","2018",0.723,0.504,8,-5.572,1,0.0392,0.388,0.000074,0.087,0.551,133.975,4
5UlnuulVAVmmesw4VzqHdG,"Enemy - From the series Arcane League of Legends","Enemy (from the series Arcane League of Legends)","Imagine Dragons,Arcane,League of Legends",2021-10-27,173381,71,,2021-12-24T18:04:33Z,"","KIDinaKORNER/Interscope Records",0.722,0.745,7,-4.164,1,0.256,0.247,0,0.419,0.52,77.029,4
5NEGfbKMcNuEWOzpWufScA,"Yaanji","Vikram Vedha (Original Motion Picture Soundtrack)","Anirudh Ravichander,Sam C.S.,Shakthisree Gopalan",2017-06-19,270375,58,,2021-12-09T16:57:50Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,malayalam hip hop","Think Music",0.692,0.624,9,-6.492,0,0.0337,0.368,0,0.108,0.487,132.896,4
3D9yweVjHsSyfINp2Kbyx8,"ガムシャラ","ガムシャラ","みゆな",2018-10-02,197881,56,,2021-12-07T15:53:07Z,"anime,j-pop,j-rock","Rhythm REPUBLIC",0.386,0.832,10,-4.484,0,0.0606,0.000402,0.0114,0.058,0.605,185.087,4
6MCjmGYlw6mQVWRFVgBRvB,"夜に駆ける","THE BOOK","YOASOBI",2021-01-06,258838,72,,2021-12-05T22:07:33Z,"j-pop,anime","YOASOBI",0.663,0.871,8,-5.287,1,0.03,0.00299,0.0000018,0.337,0.826,130.025,4
3oqztHfES8jYMyrxPMzWwc,"I Don't Wanna Talk (I Just Wanna Dance)","I Don't Wanna Talk (I Just Wanna Dance)","Glass Animals",2021-09-10,195190,47,,2021-11-26T00:13:04Z,"","Polydor Records",0.703,0.624,7,-6.228,1,0.0364,0.0156,0.0000553,0.299,0.808,131.966,4
4ZtFanR9U6ndgddUvNcjcG,"good 4 u","SOUR","Olivia Rodrigo",2021-05-21,178146,83,,2021-11-25T23:05:39Z,"","Olivia Rodrigo PS",0.563,0.664,9,-5.044,1,0.154,0.335,0,0.0849,0.688,166.928,4
18asYwWugKjjsihZ0YvRxO,"The Motto","The Motto","Tiësto,Ava Max",2021-11-04,164818,75,,2021-11-23T23:47:51Z,"edm,trance,big room,house,dance","Atlantic Records",0.754,0.763,7,-4.627,0,0.0435,0.0301,0.0000223,0.0901,0.464,117.953,4
3ofnkr6j3FLAHc2eTh9YnQ,"Karuppu Vellai","Vikram Vedha (Original Motion Picture Soundtrack)","Sivam,Sam C.S.",2017-06-19,195818,55,,2021-11-23T23:39:14Z,"telugu pop,tollywood,tamil hip hop,tamil pop,kollywood,malayalam hip hop","Think Music",0.425,0.595,2,-8.296,1,0.0533,0.437,0.000826,0.0958,0.0892,109.91,4
4MpoN62mWhG4XpKABncXcH,"Maanja","Maan Karate (Original Motion Picture Soundtrack)","Anirudh Ravichander,Madhan Karky",2014-03-16,283476,43,,2021-11-23T23:36:39Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.684,0.75,6,-4.952,1,0.161,0.447,0.00000415,0.0919,0.919,159.946,4
5k3U0OGYBccHdKJJu3HrUN,"Hakuna Matata","The Lion King","Nathan Lane,Ernie Sabella,Jason Weaver,Joseph Williams",1994-01-01,213600,72,,2021-11-23T23:29:30Z,"","Walt Disney Records",0.408,0.312,0,-18.09,1,0.135,0.617,0.0000119,0.115,0.726,170.042,4
1HXchhExSIsJODlUyAXPlB,"Pirates Of The Caribbean - Main Theme - He's A Pirate","Pirates Of The Caribbean - Main Theme - He's A Pirate","Geek Music",2016-10-31,157895,53,,2021-11-23T23:28:32Z,"anime","Geek Music",0.618,0.715,5,-12.79,0,0.034,0.134,0.978,0.104,0.745,105.754,3
5QKiW2Oogj7T5KoI1Wcl2u,"chase","chase","batta",2016-07-27,145400,41,,2021-11-16T14:21:19Z,"anime,j-rock","ワーナー・ホーム・ビデオ",0.389,0.988,6,-1.949,0,0.107,0.00241,0.000615,0.346,0.0996,111.975,4
3zLCX1TGMpsA67cW2pq6ut,"永遠に光れ (Everlasting Shine)","DRAMA","TOMORROW X TOGETHER",2020-08-18,191146,57,,2021-11-04T11:15:22Z,"k-pop","Universal Music LLC",0.527,0.891,7,-1.511,0,0.0724,0.119,0,0.208,0.39,127.097,4
5RXmLhscstsdvWPN0XtUa0,"Black Catcher","Black Catcher","VK Blanka",2020-01-08,195000,64,,2021-11-04T11:12:50Z,"anime,j-pop,j-rock","avex trax",0.595,0.885,11,-5.361,0,0.0358,0.000886,0.00000419,0.159,0.682,100.02,4
2gApWgkuisXedOcS9Tligs,"New Page","New Page","INTERSECTION",2020-01-08,270904,43,,2021-11-01T00:43:19Z,"anime","The Whole Earth Connection",0.604,0.733,2,-5.788,1,0.0348,0.105,0,0.25,0.399,124.885,4
0XTGeSFcD73mgRgl8VSL6S,"蒼い炎","アイオライト/蒼い炎","ITOWOKASHI",2017-11-03,241749,46,,2021-10-28T18:00:17Z,"anime,j-rock,j-pop","avex trax",0.542,0.907,1,-3.687,1,0.0871,0.00437,0.00000538,0.17,0.621,135.912,4
1BxBJCHhyGYcPLZBAaC7YE,"花が咲く道","花が咲く道","THE CHARM PARK",2019-04-10,216860,40,,2021-10-28T17:53:59Z,"japanese indie,anime,j-r&b,j-pop","rhythm zone",0.403,0.929,11,-3.526,1,0.0592,0.0644,0.0219,0.294,0.518,100.069,4
4S3aU06ISAWFb0hIdZ4WL8,"PAiNT it BLACK","PAiNT it BLACK","BiSH",2018-01-19,230431,53,,2021-10-23T17:15:23Z,"anime,j-rock,j-pop","avex trax",0.482,0.953,7,-1.444,1,0.0577,0.0198,0,0.105,0.453,105.025,4
2kvgmr5CFhSvleQqTjB3eP,"Lush Life","So Good","Zara Larsson",2017-03-17,201122,66,,2021-10-12T14:04:48Z,"","Epic/Record Company TEN",0.694,0.712,7,-3.923,0,0.046,0.132,0,0.211,0.799,98.023,4
5D8LOiklZG6D4TKsVWql67,"Fighting Gold (From Jojo's Bizarre Adventure: Golden Wind)","Fighting Gold (From Jojo's Bizarre Adventure: Golden Wind)","Miura Jam",2018-12-06,253043,37,,2021-10-05T13:23:50Z,"anime","Miura Jam",0.222,0.705,9,-7.845,0,0.0501,0.000122,0.000303,0.0978,0.387,89.616,4
1Ub6VfiTXgyV8HnsfzrZzC,"Great Days","Great Days","Karen Aoki,ハセガワダイスケ",2016-10-19,243376,59,,2021-10-05T13:20:54Z,"anime","ワーナー・ホーム・ビデオ",0.244,0.955,11,-1.532,1,0.0964,0.0867,0.00000254,0.411,0.428,170.375,4
77tNypNV8GYxwoeIGNgRRG,"I Love My Life","Live By The Words","Justice Crew",2012,216053,37,,2021-09-16T14:46:48Z,"","Sony Music Entertainment",0.811,0.709,9,-4.504,1,0.0455,0.0849,0.00000186,0.221,0.859,128.02,4
6rmXhRIemCTPyMYZRDN7Qg,"Black Magic","Get Weird (Expanded Edition)","Little Mix",2015-11-06,211786,75,,2021-09-16T14:46:45Z,"","Syco Music",0.776,0.875,4,-5.535,1,0.0575,0.0343,0,0.314,0.849,111.988,4
1F79KHJBVn1iLMnBDb1Xg6,"Hey Mama Don’t Stress Your Mind","Mama Don’t Stress Your Mind","Adam Abrams",2017-07-24,180062,35,,2021-09-16T14:46:44Z,"","Independent",0.73,0.739,11,-4.88,0,0.0442,0.047,0.00000283,0.0898,0.247,103.986,4
0hTrQoqDmFnA4S1PC265e1,"Fly Away","Fly Away","TheFatRat,Anjulie",2017-06-02,194267,67,,2021-09-16T14:46:41Z,"","Universal Music AB",0.597,0.581,1,-4.565,0,0.0366,0.59,0.00000438,0.137,0.212,147.987,4
00IO2m0XxxDJ2ncBUvEvBR,"Stick Together","Forgetting This","Elijah N",2016-10-20,195000,53,,2021-09-16T14:46:38Z,"","Epidemic Sound",0.781,0.733,1,-6.143,0,0.0412,0.0176,0.000458,0.143,0.319,111.993,4
3LhGRE7ZNOEZhrqazWMYRI,"Money Run Low","ATLAS (Deluxe)","The Score",2017-10-13,185466,53,,2021-09-16T14:46:36Z,"","Universal Records",0.651,0.933,7,-3.978,0,0.0457,0.0203,0,0.306,0.798,134.048,4
0jk59CRO5vMkLyBWILSTwt,"What Does the Fox Say?","What Does the Fox Say?","Yvar",2014-07-24,210000,43,,2021-09-16T14:46:34Z,"","YvarMusic",0.668,0.719,11,-7.557,1,0.0322,0.0325,0,0.0904,0.574,128.001,4
5JD3sRYwzA6HbOoDoxbVuz,"Take This Home","Take This Home","Roadtrip",2018-07-29,206968,37,,2021-09-14T22:58:34Z,"","Trans International Records",0.543,0.89,4,-2.944,1,0.206,0.0345,0,0.0693,0.769,144.995,4
4B2kkxg3wKSTZw5JPaUtzQ,"On & On","On & On","Cartoon,Daniel Levi",2015-07-09,207068,3,,2021-09-14T22:57:43Z,"","NCS",0.458,0.696,11,-4.742,1,0.0402,0.285,0,0.123,0.418,174.141,4
1FzfflDA3gVic9iN8yPeo3,"Bloody Stream","Bloody Stream","Coda",2014-10-29,261920,0,,2021-09-11T03:37:11Z,"anime","WaterTower Music",0.274,0.903,8,-3.125,1,0.064,0.0086,0,0.315,0.662,129.999,4
5NlFXQ0si6U87gXs6hq81B,"Candy","Take The Crown (Deluxe Edition)","Robbie Williams",2012-11-05,201053,68,,2021-08-28T01:37:29Z,"","Farrell Music Ltd",0.715,0.791,10,-6.63,1,0.0414,0.0368,0,0.0694,0.879,116.043,4
3LlAyCYU26dvFZBDUIMb7a,"Demons","Night Visions","Imagine Dragons",2012-09-04,175200,74,,2021-08-28T01:37:22Z,"","Kid Ina Korner / Interscope",0.5,0.71,3,-3.015,1,0.0339,0.19,0.00025,0.329,0.419,89.929,4
213x4gsFDm04hSqIUkg88w,"On Top Of The World","Night Visions","Imagine Dragons",2012-09-04,192280,77,,2021-08-27T22:09:14Z,"","Kid Ina Korner / Interscope",0.63,0.924,0,-5.589,1,0.145,0.0841,0.00000356,0.084,0.763,100.045,4
0mvkwaZMP2gAy2ApQLtZRv,"It's a Beautiful Day","To Be Loved","Michael Bublé",2013-04-11,199266,65,,2021-08-22T02:07:23Z,"christmas","Reprise",0.532,0.795,1,-3.979,1,0.0358,0.0559,0,0.295,0.78,143.837,4
1nInOsHbtotAmEOQhtvnzP,"Stronger (What Doesn't Kill You)","Stronger (Deluxe Version)","Kelly Clarkson",2011-10-24,221946,75,,2021-08-22T02:02:41Z,"christmas","RCA Records Label",0.562,0.939,0,-4.282,1,0.0475,0.046,0,0.112,0.684,116.044,4
7IHOIqZUUInxjVkko181PB,"Stay With Me","In The Lonely Hour (Deluxe Edition)","Sam Smith",2014-01-01,172723,1,,2021-08-22T01:59:42Z,"soft pop","Universal Music Ltd.",0.5,0.418,0,-6.535,1,0.0377,0.566,0.000193,0.11,0.176,84.899,4
3cNjgVBKTJ1SvKhunrCdVy,"Please Don't Go","Please Don't Go","Joel Adams",2015-11-06,210580,66,,2021-08-22T01:51:27Z,"soft pop","Will Walker Records, LLC",0.513,0.768,4,-4.868,0,0.0587,0.0118,0.0000194,0.294,0.235,84.264,4
2M9ULmQwTaTGmAdXaXpfz5,"Billionaire (feat. Bruno Mars)","Billionaire (feat. Bruno Mars)","Travie McCoy,Bruno Mars",2010-03-09,211160,74,,2021-08-22T01:51:04Z,"","Decaydance/Fueled By Ramen",0.633,0.673,6,-6.403,0,0.258,0.297,0,0.206,0.659,86.776,4
6LsAAHotRLMOHfCsSfYCsz,"If I Can't Have You","If I Can't Have You","Shawn Mendes",2019-05-03,190800,66,,2021-08-22T01:50:53Z,"pop","Island Records",0.69,0.809,2,-4.198,1,0.0603,0.524,0,0.147,0.864,123.912,4
4qRaZYiaOsSvWC7VgcxrI0,"HandClap","Fitz and The Tantrums (Deluxe Edition)","Fitz and The Tantrums",2017-07-24,193253,65,,2021-08-22T01:49:38Z,"","Elektra (NEK)",0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956,4
4cluDES4hQEUhmXj6TXkSo,"What Makes You Beautiful","Up All Night","One Direction",2012-05-25,199986,85,,2021-08-22T01:49:23Z,"","Syco Music UK",0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.0596,0.888,124.99,4
1kPpge9JDLpcj15qgrPbYX,"Good Time","The Midsummer Station","Owl City,Carly Rae Jepsen",2012-08-17,205933,78,,2021-08-22T01:49:21Z,"","Universal Records",0.56,0.872,3,-4.269,1,0.14,0.0239,0.00000698,0.371,0.682,126.05,4
3nfRAF41rfz4aiTfi9s8oq,"嘘","Uso","SID",2009-04-29,208120,0,,2021-08-21T00:37:21Z,"anime,visual kei,j-rock,j-pop","Sony Music Labels Inc.",0.437,0.945,11,-3.549,0,0.0611,0.0115,0,0.105,0.85,179.816,4
2gSkvrwfCXCgqeugzezn97,"廻廻奇譚","廻廻奇譚","Eve",2020-10-03,219234,51,,2021-08-21T00:08:30Z,"anime,j-pop,j-rock,vocaloid,japanese indie","TOY'S FACTORY",0.565,0.919,5,-3.378,0,0.0898,0.0128,0,0.292,0.565,92.325,4
72IbklY7YeZffWqul0BMep,"Lost In Paradise (Jujutsu Kaisen)","Lost In Paradise (Jujutsu Kaisen)","Miura Jam",2021-01-19,325500,51,,2021-08-21T00:03:12Z,"anime","738190 Records DK",0.668,0.857,10,-2.887,0,0.07,0.0827,0.00000256,0.368,0.743,122.003,4
1gihuPhrLraKYrJMAEONyc,"Feel So Close - Radio Edit","18 Months","Calvin Harris",2012-10-29,206413,84,,2021-08-18T23:46:26Z,"edm","Columbia",0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,4
5HCyWlXZPP0y6Gqq8TgA20,"STAY (with Justin Bieber)","STAY (with Justin Bieber)","The Kid LAROI,Justin Bieber",2021-07-09,141805,80,,2021-08-16T01:04:55Z,"","Columbia",0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,4
2iUmqdfGZcHIhS3b9E9EWq,"Everybody Talks","Picture Show","Neon Trees",2012-01-01,177280,79,,2021-07-21T22:20:23Z,"","Mercury Records",0.471,0.924,8,-3.906,1,0.0584,0.00301,0,0.313,0.716,154.962,4
7kIDMuaQ1JNJuEWjKLMLhM,"Green Grass","Green Grass","Ellie Dixon",2021-05-21,185374,35,,2021-07-01T21:44:29Z,"","Ellie Dixon",0.737,0.464,8,-6.163,1,0.142,0.553,0,0.08,0.738,74.958,4
